Day,Lähto,Rata_Numero,arvo1,arvo2,arvo3,Voitto
10/28/2020,2,15,"0,00","0,00","0,00", 
10/28/2020,2,16,"0,00","0,00","0,00", 
10/28/2020,3,1,"0,00","0,07","0,44", 
10/28/2020,3,2,"0,00","0,42","0,57", 
10/28/2020,3,3,"0,00","0,41","0,44", 
10/28/2020,3,4,"0,00","0,38","0,71",1
10/28/2020,3,5,"0,00","0,00","0,00", 
10/28/2020,3,6,"0,00","0,33","0,73", 
10/28/2020,3,7,"0,00","0,34","0,63", 
10/28/2020,3,8,"0,00","0,41","0,55", 
10/28/2020,3,9,"0,00","0,50","1,03", 
10/28/2020,3,10,"0,00","0,00","0,00", 
10/28/2020,3,11,"0,00","0,29","0,33", 
10/28/2020,3,12,"0,00","0,00","0,00", 
10/28/2020,3,13,"0,00","0,00","0,00", 
10/28/2020,3,14,"0,00","0,00","0,00", 
10/28/2020,3,15,"0,00","0,00","0,00", 
10/28/2020,3,16,"0,00","0,00","0,00", 
10/28/2020,4,1,"0,58","0,33","0,77", 
10/28/2020,4,2,"0,73","0,62","0,84",1
10/28/2020,4,3,"0,61","0,37","0,46", 
10/28/2020,4,4,"0,00","0,00","0,00", 
10/28/2020,4,5,"0,00","0,00","0,00", 
10/28/2020,4,6,"0,40","0,26","0,52", 
10/28/2020,4,7,"0,49","0,33","0,50", 
10/28/2020,4,8,"0,70","0,26","0,61", 
10/28/2020,4,9,"0,49","0,26","0,74", 
10/28/2020,4,10,"0,62","0,23","0,53", 
10/28/2020,4,11,"0,73","0,29","0,59", 
10/28/2020,4,12,"0,00","0,00","0,00", 
10/28/2020,4,13,"0,00","0,00","0,00", 
10/28/2020,4,14,"0,00","0,00","0,00", 
10/28/2020,4,15,"0,00","0,00","0,00", 
10/28/2020,4,16,"0,00","0,00","0,00", 
11/4/2020,1,1,"0,60","0,11","0,00", 
11/4/2020,1,2,"0,00","0,00","0,00", 
11/4/2020,1,3,"0,00","0,00","0,00", 
11/4/2020,1,4,"0,52","0,35","0,00", 
11/4/2020,1,5,"0,55","0,19","0,00", 
11/4/2020,1,6,"0,74","0,38","0,00",1
11/4/2020,1,7,"0,63","0,26","0,00", 
11/4/2020,1,8,"0,38","0,26","0,00", 
11/4/2020,1,9,"0,28","0,09","0,00", 
11/4/2020,1,10,"0,39","0,26","0,00", 
11/4/2020,1,11,"0,78","0,56","0,00", 
11/4/2020,1,12,"0,00","0,00","0,00", 
11/4/2020,1,13,"0,00","0,00","0,00", 
11/4/2020,1,14,"0,00","0,00","0,00", 
11/4/2020,1,15,"0,00","0,00","0,00", 
11/4/2020,1,16,"0,00","0,00","0,00", 
11/4/2020,2,1,"0,00","0,17","0,65", 
11/4/2020,2,2,"0,00","0,00","0,00", 
11/4/2020,2,3,"0,00","0,40","0,54", 
11/4/2020,2,4,"0,00","0,44","0,69",1
11/4/2020,2,5,"0,00","0,03","0,11", 
11/4/2020,2,6,"0,00","0,30","0,55", 
11/4/2020,2,7,"0,00","0,37","0,75", 
11/4/2020,2,8,"0,00","0,35","0,76", 
11/4/2020,2,9,"0,00","0,28","0,57", 
11/4/2020,2,10,"0,00","0,00","0,00", 
11/4/2020,2,11,"0,00","0,49","0,85", 
11/4/2020,2,12,"0,00","0,52","0,86", 
11/4/2020,2,13,"0,00","0,00","0,00", 
11/4/2020,2,14,"0,00","0,00","0,00", 
11/4/2020,2,15,"0,00","0,00","0,00", 
11/4/2020,2,16,"0,00","0,00","0,00", 
11/4/2020,3,1,"0,74","0,10","0,60", 
11/4/2020,3,2,"0,76","0,58","0,83", 
11/4/2020,3,3,"0,00","0,00","0,00", 
11/4/2020,3,4,"0,64","0,45","0,66", 
11/4/2020,3,5,"0,87","0,28","0,58", 
11/4/2020,3,6,"1,27","0,27","0,49", 
11/4/2020,3,7,"0,93","0,49","0,98",1
11/4/2020,3,8,"0,00","0,00","0,00", 
11/4/2020,3,9,"0,92","0,31","0,63", 
11/4/2020,3,10,"0,91","0,55","0,80", 
11/4/2020,3,11,"0,00","0,00","0,00", 
11/4/2020,3,12,"0,00","0,00","0,00", 
11/4/2020,3,13,"0,00","0,00","0,00", 
11/4/2020,3,14,"0,00","0,00","0,00", 
11/4/2020,3,15,"0,00","0,00","0,00", 
11/4/2020,3,16,"0,00","0,00","0,00", 
11/4/2020,4,1,"0,68","0,10","0,69", 
11/4/2020,4,2,"0,56","0,51","0,60",1
11/4/2020,4,3,"0,26","0,28","0,41", 
11/4/2020,4,4,"0,50","0,27","0,50", 
11/4/2020,4,5,"0,70","0,60","0,91", 
11/4/2020,4,6,"0,40","0,26","0,48", 
11/4/2020,4,7,"0,40","0,26","0,54", 
11/4/2020,4,8,"0,63","0,39","0,65", 
11/4/2020,4,9,"0,00","0,00","0,00", 
11/4/2020,4,10,"0,79","0,33","0,53", 
11/4/2020,4,11,"0,38","0,26","0,51", 
11/4/2020,4,12,"0,00","0,00","0,00", 
11/4/2020,4,13,"0,00","0,00","0,00", 
11/4/2020,4,14,"0,00","0,00","0,00", 
11/4/2020,4,15,"0,00","0,00","0,00", 
11/4/2020,4,16,"0,00","0,00","0,00", 
11/11/2020,1,1,"0,45","0,10","0,66", 
11/11/2020,1,2,"0,44","0,49","0,60", 
11/11/2020,1,3,"0,26","0,30","0,45", 
11/11/2020,1,4,"0,26","0,21","0,40", 
11/11/2020,1,5,"0,26","0,22","0,49", 
11/11/2020,1,6,"0,00","0,00","0,00", 
11/11/2020,1,7,"0,45","0,40","0,63", 
11/11/2020,1,8,"0,68","0,54","0,95",1
11/11/2020,1,9,"0,26","0,22","0,49", 
11/11/2020,1,10,"0,00","0,00","0,00", 
11/11/2020,1,11,"0,07","0,01","0,33", 
11/11/2020,1,12,"0,00","0,00","0,00", 
11/11/2020,1,13,"0,00","0,00","0,00", 
11/11/2020,1,14,"0,00","0,00","0,00", 
11/11/2020,1,15,"0,00","0,00","0,00", 
11/11/2020,1,16,"0,00","0,00","0,00", 
11/11/2020,2,1,"0,54","0,16","0,71", 
11/11/2020,2,2,"0,08","0,07","0,22", 
11/11/2020,2,3,"0,00","0,03","0,12", 
11/11/2020,2,4,"0,00","0,00","0,00", 
11/11/2020,2,5,"0,63","0,57","0,79",1
11/11/2020,2,6,"0,55","0,49","1,01", 
11/11/2020,2,7,"0,27","0,38","0,48", 
11/11/2020,2,8,"0,00","0,00","0,00", 
11/11/2020,2,9,"0,20","0,22","0,46", 
11/11/2020,2,10,"0,00","0,00","0,00", 
11/11/2020,2,11,"0,00","0,00","0,00", 
11/11/2020,2,12,"0,43","0,33","0,69", 
11/11/2020,2,13,"0,00","0,00","0,00", 
11/11/2020,2,14,"0,00","0,00","0,00", 
11/11/2020,2,15,"0,00","0,00","0,00", 
11/11/2020,2,16,"0,00","0,00","0,00", 
11/11/2020,3,1,"0,00","0,00","0,00", 
11/11/2020,3,2,"0,41","0,59","0,77",1
11/11/2020,3,3,"0,14","0,34","0,48", 
11/11/2020,3,4,"0,00","0,10","0,20", 
11/11/2020,3,5,"0,23","0,30","0,72", 
11/11/2020,3,6,"0,06","0,29","0,58", 
11/11/2020,3,7,"0,00","0,25","0,40", 
11/11/2020,3,8,"0,18","0,24","0,61", 
11/11/2020,3,9,"0,00","0,00","0,00", 
11/11/2020,3,10,"0,00","0,01","0,21", 
11/11/2020,3,11,"0,00","0,21","0,30", 
11/11/2020,3,12,"0,17","0,31","0,60", 
11/11/2020,3,13,"0,00","0,00","0,00", 
11/11/2020,3,14,"0,00","0,00","0,00", 
11/11/2020,3,15,"0,00","0,00","0,00", 
11/11/2020,3,16,"0,00","0,00","0,00", 
11/11/2020,4,1,"0,28","0,10","0,44", 
11/11/2020,4,2,"0,62","0,59","0,80",1
11/11/2020,4,3,"0,00","0,00","0,00", 
11/11/2020,4,4,"0,20","0,21","0,44", 
11/11/2020,4,5,"0,00","0,00","0,00", 
11/11/2020,4,6,"0,20","0,29","0,52", 
11/11/2020,4,7,"0,29","0,30","0,48", 
11/11/2020,4,8,"0,00","0,00","0,00", 
11/11/2020,4,9,"0,38","0,29","0,62", 
11/11/2020,4,10,"0,20","0,23","0,45", 
11/11/2020,4,11,"0,00","0,00","0,00", 
11/11/2020,4,12,"0,30","0,31","0,65", 
11/11/2020,4,13,"0,00","0,00","0,00", 
11/11/2020,4,14,"0,00","0,00","0,00", 
11/11/2020,4,15,"0,00","0,00","0,00", 
11/11/2020,4,16,"0,00","0,00","0,00", 
11/14/2020,1,1,"0,09","0,01","0,00", 
11/14/2020,1,2,"0,50","0,48","0,00", 
11/14/2020,1,3,"0,70","0,72","0,00", 
11/14/2020,1,4,"0,20","0,21","0,00", 
11/14/2020,1,5,"0,40","0,38","0,00", 
11/14/2020,1,6,"0,00","0,02","0,00", 
11/14/2020,1,7,"0,49","0,41","0,00",1
11/14/2020,1,8,"0,20","0,20","0,00", 
11/14/2020,1,9,"0,36","0,26","0,00", 
11/14/2020,1,10,"0,58","0,52","0,00", 
11/14/2020,1,11,"0,20","0,24","0,00", 
11/14/2020,1,12,"0,20","0,23","0,00", 
11/14/2020,1,13,"0,00","0,00","0,00", 
11/14/2020,1,14,"0,00","0,00","0,00", 
11/14/2020,1,15,"0,00","0,00","0,00", 
11/14/2020,1,16,"0,00","0,00","0,00", 
11/14/2020,2,1,"4,00","0,00","0,85", 
11/14/2020,2,2,"0,00","0,00","0,43",1
11/14/2020,2,3,"0,00","0,00","0,52", 
11/14/2020,2,4,"0,00","0,00","0,37", 
11/14/2020,2,5,"0,00","0,00","0,00", 
11/14/2020,2,6,"0,00","0,00","0,50", 
11/14/2020,2,7,"0,00","0,00","0,19", 
11/14/2020,2,8,"2,00","0,00","0,44", 
11/14/2020,2,9,"0,46","0,00","0,57", 
11/14/2020,2,10,"0,14","0,00","0,62", 
11/14/2020,2,11,"0,06","0,00","0,00", 
11/14/2020,2,12,"0,23","0,00","0,00", 
11/14/2020,2,13,"0,14","0,00","0,00", 
11/14/2020,2,14,"0,00","0,00","0,00", 
11/14/2020,2,15,"0,16","0,00","0,00", 
11/14/2020,2,16,"0,00","0,00","0,00", 
11/14/2020,3,1,"0,70","0,39","0,86", 
11/14/2020,3,2,"0,69","0,57","0,82", 
11/14/2020,3,3,"0,27","0,23","0,37", 
11/14/2020,3,4,"0,27","0,13","0,19", 
11/14/2020,3,5,"0,32","0,23","0,35", 
11/14/2020,3,6,"0,34","0,25","0,52", 
11/14/2020,3,7,"0,27","0,25","0,34", 
11/14/2020,3,8,"0,34","0,29","0,55",1
11/14/2020,3,9,"0,51","0,30","0,67", 
11/14/2020,3,10,"0,34","0,03","0,64", 
11/14/2020,3,11,"0,00","0,00","0,00", 
11/14/2020,3,12,"0,00","0,00","0,00", 
11/14/2020,3,13,"0,00","0,00","0,00", 
11/14/2020,3,14,"0,00","0,00","0,00", 
11/14/2020,3,15,"0,00","0,00","0,00", 
11/14/2020,3,16,"0,00","0,00","0,00", 
11/14/2020,4,1,"0,20","0,01","0,40", 
11/14/2020,4,2,"0,21","0,28","0,49", 
11/14/2020,4,3,"0,21","0,29","0,40", 
11/14/2020,4,4,"0,00","0,00","0,00", 
11/14/2020,4,5,"0,00","0,00","0,00", 
11/14/2020,4,6,"0,00","0,00","0,00", 
11/14/2020,4,7,"0,00","0,02","0,09", 
11/14/2020,4,8,"0,20","0,27","0,52", 
11/14/2020,4,9,"0,20","0,27","0,39", 
11/14/2020,4,10,"0,00","0,00","0,00", 
11/14/2020,4,11,"0,26","0,28","0,47", 
11/14/2020,4,12,"0,26","0,24","0,52", 
11/14/2020,4,13,"0,26","0,28","0,47", 
11/14/2020,4,14,"0,00","0,07","0,10", 
11/14/2020,4,15,"0,00","0,07","0,09", 
11/14/2020,4,16,"0,67","0,38","0,90",1
11/18/2020,1,1,"0,73","0,39","0,80",1
11/18/2020,1,2,"0,60","0,61","0,76", 
11/18/2020,1,3,"0,29","0,34","0,33", 
11/18/2020,1,4,"0,69","0,55","0,81", 
11/18/2020,1,5,"0,29","0,22","0,36", 
11/18/2020,1,6,"0,09","0,01","0,10", 
11/18/2020,1,7,"0,29","0,21","0,33", 
11/18/2020,1,8,"0,65","0,43","0,72", 
11/18/2020,1,9,"0,44","0,25","0,40", 
11/18/2020,1,10,"0,09","0,03","0,10", 
11/18/2020,1,11,"0,00","0,00","0,00", 
11/18/2020,1,12,"0,46","0,31","0,45", 
11/18/2020,1,13,"0,00","0,00","0,00", 
11/18/2020,1,14,"0,00","0,00","0,00", 
11/18/2020,1,15,"0,00","0,00","0,00", 
11/18/2020,1,16,"0,00","0,00","0,00", 
11/18/2020,2,1,"0,29","0,03","0,36", 
11/18/2020,2,2,"0,00","0,00","0,00", 
11/18/2020,2,3,"0,29","0,35","0,35", 
11/18/2020,2,4,"0,00","0,00","0,00", 
11/18/2020,2,5,"0,00","0,00","0,00", 
11/18/2020,2,6,"0,48","0,36","0,50", 
11/18/2020,2,7,"0,10","0,05","0,10", 
11/18/2020,2,8,"0,57","0,38","0,58", 
11/18/2020,2,9,"0,00","0,00","0,00", 
11/18/2020,2,10,"0,00","0,00","0,00", 
11/18/2020,2,11,"0,00","0,00","0,00", 
11/18/2020,2,12,"0,52","0,46","0,51",1
11/18/2020,2,13,"0,00","0,00","0,00", 
11/18/2020,2,14,"0,26","0,28","0,37", 
11/18/2020,2,15,"0,60","0,40","0,54", 
11/18/2020,2,16,"0,34","0,27","0,54", 
11/18/2020,3,1,"0,65","0,33","0,72", 
11/18/2020,3,2,"0,43","0,07","0,14", 
11/18/2020,3,3,"0,70","0,55","0,75", 
11/18/2020,3,4,"0,40","0,33","0,31", 
11/18/2020,3,5,"0,00","0,00","0,00", 
11/18/2020,3,6,"0,49","0,21","0,38", 
11/18/2020,3,7,"0,84","0,47","0,71",1
11/18/2020,3,8,"0,40","0,20","0,31", 
11/18/2020,3,9,"0,00","0,00","0,00", 
11/18/2020,3,10,"0,69","0,44","0,45", 
11/18/2020,3,11,"0,48","0,01","0,20", 
11/18/2020,3,12,"0,46","0,24","0,50", 
11/18/2020,3,13,"0,00","0,00","0,00", 
11/18/2020,3,14,"0,00","0,00","0,00", 
11/18/2020,3,15,"0,00","0,00","0,00", 
11/18/2020,3,16,"0,00","0,00","0,00", 
11/18/2020,4,1,"0,41","0,10","0,48", 
11/18/2020,4,2,"0,58","0,43","0,65",1
11/18/2020,4,3,"0,44","0,36","0,48", 
11/18/2020,4,4,"0,00","0,00","0,00", 
11/18/2020,4,5,"0,42","0,27","0,45", 
11/18/2020,4,6,"0,73","0,57","0,85", 
11/18/2020,4,7,"0,00","0,00","0,00", 
11/18/2020,4,8,"0,27","0,20","0,26", 
11/18/2020,4,9,"0,09","0,11","0,08", 
11/18/2020,4,10,"0,34","0,22","0,40", 
11/18/2020,4,11,"0,40","0,23","0,41", 
11/18/2020,4,12,"0,00","0,00","0,00", 
11/18/2020,4,13,"0,00","0,00","0,00", 
11/18/2020,4,14,"0,00","0,00","0,00", 
11/18/2020,4,15,"0,00","0,00","0,00", 
11/18/2020,4,16,"0,00","0,00","0,00", 
11/25/2020,1,1,"0,44","0,04","0,46", 
11/25/2020,1,2,"0,00","0,00","0,00", 
11/25/2020,1,3,"0,00","0,00","0,00", 
11/25/2020,1,4,"0,08","0,03","0,13", 
11/25/2020,1,5,"0,44","0,27","0,45", 
11/25/2020,1,6,"0,44","0,24","0,48", 
11/25/2020,1,7,"0,30","0,25","0,30", 
11/25/2020,1,8,"0,35","0,21","0,43", 
11/25/2020,1,9,"0,53","0,30","0,58",1
11/25/2020,1,10,"0,29","0,24","0,31", 
11/25/2020,1,11,"0,54","0,39","0,56", 
11/25/2020,1,12,"0,48","0,38","0,49", 
11/25/2020,1,13,"0,36","0,28","0,37", 
11/25/2020,1,14,"0,72","0,39","0,87", 
11/25/2020,1,15,"0,00","0,00","0,00", 
11/25/2020,1,16,"0,00","0,00","0,00", 
11/25/2020,2,1,"0,00","0,00","0,00", 
11/25/2020,2,2,"0,31","0,27","0,34", 
11/25/2020,2,3,"0,30","0,30","0,34", 
11/25/2020,2,4,"0,46","0,34","0,59",1
11/25/2020,2,5,"0,45","0,25","0,49", 
11/25/2020,2,6,"0,75","0,57","0,79", 
11/25/2020,2,7,"0,30","0,25","0,30", 
11/25/2020,2,8,"0,28","0,30","0,28", 
11/25/2020,2,9,"0,50","0,34","0,67", 
11/25/2020,2,10,"0,45","0,23","0,44", 
11/25/2020,2,11,"0,09","0,01","0,12", 
11/25/2020,2,12,"0,52","0,31","0,59", 
11/25/2020,2,13,"0,00","0,00","0,00", 
11/25/2020,2,14,"0,00","0,00","0,00", 
11/25/2020,2,15,"0,00","0,00","0,00", 
11/25/2020,2,16,"0,00","0,00","0,00", 
11/25/2020,3,1,"0,35","0,10","0,45", 
11/25/2020,3,2,"0,00","0,00","0,00", 
11/25/2020,3,3,"0,30","0,03","0,12", 
11/25/2020,3,4,"0,69","0,69","0,94",1
11/25/2020,3,5,"0,37","0,28","0,54", 
11/25/2020,3,6,"0,00","0,00","0,00", 
11/25/2020,3,7,"0,36","0,27","0,46", 
11/25/2020,3,8,"0,34","0,20","0,34", 
11/25/2020,3,9,"0,29","0,10","0,31", 
11/25/2020,3,10,"0,00","0,00","0,00", 
11/25/2020,3,11,"0,00","0,00","0,00", 
11/25/2020,3,12,"0,00","0,00","0,00", 
11/25/2020,3,13,"0,00","0,00","0,00", 
11/25/2020,3,14,"0,00","0,00","0,00", 
11/25/2020,3,15,"0,00","0,00","0,00", 
11/25/2020,3,16,"0,00","0,00","0,00", 
11/25/2020,4,1,"0,37","0,04","0,49", 
11/25/2020,4,2,"0,39","0,28","0,56", 
11/25/2020,4,3,"0,37","0,33","0,52", 
11/25/2020,4,4,"0,51","0,39","0,59", 
11/25/2020,4,5,"0,00","0,00","0,00", 
11/25/2020,4,6,"0,37","0,25","0,44", 
11/25/2020,4,7,"0,75","0,55","0,87", 
11/25/2020,4,8,"0,00","0,00","0,00", 
11/25/2020,4,9,"0,00","0,00","0,00", 
11/25/2020,4,10,"0,75","0,60","0,83",1
11/25/2020,4,11,"0,09","0,01","0,12", 
11/25/2020,4,12,"0,00","0,00","0,00", 
11/25/2020,4,13,"0,00","0,00","0,00", 
11/25/2020,4,14,"0,00","0,00","0,00", 
11/25/2020,4,15,"0,00","0,00","0,00", 
11/25/2020,4,16,"0,00","0,00","0,00", 
11/25/2020,1,1,"0,00","0,00","0,00", 
11/25/2020,1,2,"0,00","0,00","0,00", 
11/25/2020,1,3,"0,00","0,00","0,00", 
11/25/2020,1,4,"0,00","0,00","0,00", 
11/25/2020,1,5,"0,00","0,00","0,00", 
11/25/2020,1,6,"0,00","0,00","0,00", 
11/25/2020,1,7,"0,00","0,00","0,00", 
11/25/2020,1,8,"0,00","0,00","0,00", 
11/25/2020,1,9,"0,00","0,00","0,00", 
11/25/2020,1,10,"0,00","0,00","0,00", 
11/25/2020,1,11,"0,00","0,00","0,00", 
11/25/2020,1,12,"0,00","0,00","0,00", 
11/25/2020,1,13,"0,00","0,00","0,00", 
11/25/2020,1,14,"0,00","0,00","0,00", 
11/25/2020,1,15,"0,00","0,00","0,00", 
11/25/2020,1,16,"0,00","0,00","0,00", 
12/2/2020,2,1,"0,00","0,00","0,00", 
12/2/2020,2,2,"0,23","0,21","0,27", 
12/2/2020,2,3,"0,22","0,26","0,25", 
12/2/2020,2,4,"0,72","0,53","0,81", 
12/2/2020,2,5,"0,67","0,35","0,67", 
12/2/2020,2,6,"0,17","0,05","0,20", 
12/2/2020,2,7,"0,74","0,53","0,83", 
12/2/2020,2,8,"0,70","0,48","0,79", 
12/2/2020,2,9,"0,28","0,23","0,42",1
12/2/2020,2,10,"0,00","0,00","0,00", 
12/2/2020,2,11,"0,00","0,00","0,00", 
12/2/2020,2,12,"0,70","0,51","0,78", 
12/2/2020,2,13,"0,00","0,00","0,00", 
12/2/2020,2,14,"0,00","0,00","0,00", 
12/2/2020,2,15,"0,00","0,00","0,00", 
12/2/2020,2,16,"0,00","0,00","0,00", 
12/2/2020,3,1,"0,10","0,03","0,13", 
12/2/2020,3,2,"0,73","0,61","0,83", 
12/2/2020,3,3,"0,00","0,00","0,00", 
12/2/2020,3,4,"0,53","0,41","0,60", 
12/2/2020,3,5,"0,00","0,00","0,00", 
12/2/2020,3,6,"0,21","0,16","0,27", 
12/2/2020,3,7,"0,00","0,00","0,00", 
12/2/2020,3,8,"0,42","0,27","0,50",1
12/2/2020,3,9,"0,21","0,23","0,22", 
12/2/2020,3,10,"0,00","0,00","0,00", 
12/2/2020,3,11,"0,53","0,36","0,59", 
12/2/2020,3,12,"0,00","0,00","0,00", 
12/2/2020,3,13,"0,00","0,00","0,00", 
12/2/2020,3,14,"0,00","0,00","0,00", 
12/2/2020,3,15,"0,00","0,00","0,00", 
12/2/2020,3,16,"0,00","0,00","0,00", 
12/2/2020,4,1,"0,10","0,03","0,13", 
12/2/2020,4,2,"0,33","0,50","0,63", 
12/2/2020,4,3,"0,00","0,00","0,00", 
12/2/2020,4,4,"0,16","0,35","0,59", 
12/2/2020,4,5,"0,10","0,14","0,24", 
12/2/2020,4,6,"0,09","0,01","0,10", 
12/2/2020,4,7,"0,00","0,00","0,00", 
12/2/2020,4,8,"0,08","0,20","0,39", 
12/2/2020,4,9,"0,50","0,47","0,69",1
12/2/2020,4,10,"0,25","0,28","0,33", 
12/2/2020,4,11,"0,00","0,00","0,00", 
12/2/2020,4,12,"0,00","0,00","0,00", 
12/2/2020,4,13,"0,00","0,00","0,00", 
12/2/2020,4,14,"0,00","0,00","0,00", 
12/2/2020,4,15,"0,00","0,00","0,00", 
12/2/2020,4,16,"0,00","0,00","0,00", 
12/2/2020,5,1,"0,62","0,12","0,79", 
12/2/2020,5,2,"0,31","0,22","0,48", 
12/2/2020,5,3,"0,00","0,00","0,00", 
12/2/2020,5,4,"0,20","0,15","0,25", 
12/2/2020,5,5,"0,66","0,35","0,73", 
12/2/2020,5,6,"0,53","0,27","0,66",1
12/2/2020,5,7,"0,29","0,23","0,37", 
12/2/2020,5,8,"0,00","0,00","0,00", 
12/2/2020,5,9,"0,00","0,00","0,00", 
12/2/2020,5,10,"0,74","0,61","0,84", 
12/2/2020,5,11,"0,00","0,00","0,00", 
12/2/2020,5,12,"0,00","0,00","0,00", 
12/2/2020,5,13,"0,00","0,00","0,00", 
12/2/2020,5,14,"0,00","0,00","0,00", 
12/2/2020,5,15,"0,00","0,00","0,00", 
12/2/2020,5,16,"0,00","0,00","0,00", 
12/9/2020,1,1,"0,00","0,00","0,00", 
12/9/2020,1,2,"0,31","0,26","0,33", 
12/9/2020,1,3,"0,90","0,82","0,95",1
12/9/2020,1,4,"0,36","0,22","0,52", 
12/9/2020,1,5,"0,76","0,61","0,86", 
12/9/2020,1,6,"0,00","0,00","0,00", 
12/9/2020,1,7,"0,29","0,21","0,33", 
12/9/2020,1,8,"0,41","0,37","0,44", 
12/9/2020,1,9,"0,09","0,19","0,08", 
12/9/2020,1,10,"0,00","0,00","0,00", 
12/9/2020,1,11,"0,00","0,00","0,00", 
12/9/2020,1,12,"0,00","0,00","0,00", 
12/9/2020,1,13,"0,00","0,00","0,00", 
12/9/2020,1,14,"0,00","0,00","0,00", 
12/9/2020,1,15,"0,00","0,00","0,00", 
12/9/2020,1,16,"0,00","0,00","0,00", 
12/9/2020,2,1,"0,00","0,00","0,00", 
12/9/2020,2,2,"0,77","0,64","0,87", 
12/9/2020,2,3,"0,10","0,03","0,12", 
12/9/2020,2,4,"0,44","0,22","0,43", 
12/9/2020,2,5,"0,29","0,22","0,32", 
12/9/2020,2,6,"0,00","0,00","0,00", 
12/9/2020,2,7,"0,10","0,05","0,10", 
12/9/2020,2,8,"0,00","0,00","0,00", 
12/9/2020,2,9,"0,49","0,27","0,53", 
12/9/2020,2,10,"0,28","0,22","0,29", 
12/9/2020,2,11,"0,00","0,00","0,00", 
12/9/2020,2,12,"0,49","0,38","0,50", 
12/9/2020,2,13,"0,28","0,30","0,23", 
12/9/2020,2,14,"0,72","0,36","0,92", 
12/9/2020,2,15,"0,51","0,32","0,48",1
12/9/2020,2,16,"0,00","0,00","0,00", 
12/9/2020,3,1,"0,70","0,59","0,84",1
12/9/2020,3,2,"0,31","0,26","0,39", 
12/9/2020,3,3,"0,30","0,22","0,40", 
12/9/2020,3,4,"0,47","0,39","0,55", 
12/9/2020,3,5,"0,41","0,22","0,41", 
12/9/2020,3,6,"0,00","0,00","0,00", 
12/9/2020,3,7,"0,47","0,36","0,65", 
12/9/2020,3,8,"0,00","0,00","0,00", 
12/9/2020,3,9,"0,29","0,31","0,35", 
12/9/2020,3,10,"0,35","0,01","0,42", 
12/9/2020,3,11,"0,00","0,00","0,00", 
12/9/2020,3,12,"0,00","0,00","0,00", 
12/9/2020,3,13,"0,00","0,00","0,00", 
12/9/2020,3,14,"0,00","0,00","0,00", 
12/9/2020,3,15,"0,00","0,00","0,00", 
12/9/2020,3,16,"0,00","0,00","0,00", 
12/9/2020,4,1,"0,29","0,07","0,40", 
12/9/2020,4,2,"0,48","0,46","0,57", 
12/9/2020,4,3,"0,00","0,00","0,00", 
12/9/2020,4,4,"0,28","0,30","0,31", 
12/9/2020,4,5,"0,33","0,21","0,33", 
12/9/2020,4,6,"0,29","0,24","0,32", 
12/9/2020,4,7,"0,29","0,21","0,33", 
12/9/2020,4,8,"0,08","0,01","0,07", 
12/9/2020,4,9,"0,74","0,56","0,75", 
12/9/2020,4,10,"0,38","0,27","0,45", 
12/9/2020,4,11,"0,50","0,41","0,51",1
12/9/2020,4,12,"0,27","0,24","0,30", 
12/9/2020,4,13,"0,00","0,00","0,00", 
12/9/2020,4,14,"0,00","0,00","0,00", 
12/9/2020,4,15,"0,00","0,00","0,00", 
12/9/2020,4,16,"0,00","0,00","0,00", 
12/16/2020,1,1,"0,29","0,03","0,40", 
12/16/2020,1,2,"0,44","0,39","0,47", 
12/16/2020,1,3,"0,00","0,00","0,00", 
12/16/2020,1,4,"0,30","0,23","0,50", 
12/16/2020,1,5,"0,29","0,22","0,38", 
12/16/2020,1,6,"0,57","0,57","0,62", 
12/16/2020,1,7,"0,00","0,00","0,00", 
12/16/2020,1,8,"0,39","0,33","0,39", 
12/16/2020,1,9,"0,35","0,22","0,40", 
12/16/2020,1,10,"0,00","0,00","0,00", 
12/16/2020,1,11,"0,48","0,31","0,48",1
12/16/2020,1,12,"0,42","0,23","0,38", 
12/16/2020,1,13,"0,00","0,00","0,00", 
12/16/2020,1,14,"0,00","0,00","0,00", 
12/16/2020,1,15,"0,00","0,00","0,00", 
12/16/2020,1,16,"0,00","0,00","0,00", 
12/16/2020,2,1,"0,47","0,11","0,53", 
12/16/2020,2,2,"0,47","0,42","0,56",1
12/16/2020,2,3,"0,35","0,29","0,43", 
12/16/2020,2,4,"0,39","0,23","0,46", 
12/16/2020,2,5,"0,15","0,03","0,30", 
12/16/2020,2,6,"0,48","0,42","0,56", 
12/16/2020,2,7,"0,29","0,24","0,35", 
12/16/2020,2,8,"0,33","0,23","0,43", 
12/16/2020,2,9,"0,00","0,00","0,00", 
12/16/2020,2,10,"0,00","0,00","0,00", 
12/16/2020,2,11,"0,00","0,00","0,00", 
12/16/2020,2,12,"0,00","0,00","0,00", 
12/16/2020,2,13,"0,00","0,00","0,00", 
12/16/2020,2,14,"0,00","0,00","0,00", 
12/16/2020,2,15,"0,00","0,00","0,00", 
12/16/2020,2,16,"0,00","0,00","0,00", 
12/16/2020,3,1,"0,41","0,39","0,42", 
12/16/2020,3,2,"0,42","0,35","0,42", 
12/16/2020,3,3,"0,32","0,35","0,38", 
12/16/2020,3,4,"0,40","0,22","0,37", 
12/16/2020,3,5,"0,41","0,36","0,47", 
12/16/2020,3,6,"0,56","0,54","0,65", 
12/16/2020,3,7,"0,32","0,25","0,35", 
